Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,order_month
3579,Men,Basketball,LeBron 20,XL,0,8503.27,0.48,0.0,2025-02-03,Retail,Delhi,1962.41,February
3580,Men,Basketball,LeBron 20,XL,2,3346.95,0.48,3112.06,2024-12-21,Retail,Kolkata,677.35,December
3581,Women,Soccer,Phantom GT,L,4,6393.58,0.5,12787.16,2024-12-23,Retail,Kolkata,2178.05,December
3582,Kids,Soccer,Mercurial Superfly,M,2,3346.95,0.5,2117.04,2024-09-01,Online,Pune,806.52,September
3583,Men,Basketball,Kyrie Flytrap,XL,2,3346.95,0.02,6180.51,2025-01-16,Online,Bengaluru,204.06,January
3584,Men,Basketball,Air Jordan,L,2,3500.16,0.48,3640.17,2025-03-19,Online,Kolkata,-258.05,March
3585,Men,Running,Air Zoom,XL,2,5550.99,0.52,5328.95,2025-05-03,Retail,Kolkata,1263.91,May
3586,Women,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2024-12-14,Online,Delhi,3579.64,December
3587,Men,Training,SuperRep Go,S,2,5280.57,0.47,5597.4,2025-07-01,Online,Bengaluru,-1182.04,July
3588,Men,Lifestyle,Waffle One,L,2,7808.46,0.49,7964.63,2024-08-29,Online,Pune,3190.87,August
3589,Kids,Training,Flex Trainer,XL,2,6424.54,0.47,6810.01,2024-09-12,Retail,Mumbai,-247.69,September
3591,Kids,Running,Pegasus Turbo,M,2,3718.65,0.5,3718.65,2024-11-08,Retail,Delhi,2210.66,November
3592,Women,Running,Free RN,L,2,8503.27,0.5,8609.05,2025-06-15,Retail,Kolkata,1289.77,June
3593,Women,Basketball,Air Jordan,L,2,6452.43,0.48,6710.53,2025-01-16,Online,Pune,-1012.43,January
3594,Kids,Training,Flex Trainer,M,2,8503.27,0.98,387.79,2025-02-24,Online,Hyderabad,1562.86,February
3595,Kids,Running,Air Zoom,L,2,6890.68,0.5,6890.68,2023-09-05,Online,Pune,3385.84,September
3596,Men,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2025-06-10,Online,Pune,-66.97,June
3597,Kids,Basketball,Zoom Freak,M,2,6304.01,0.48,6556.17,2025-04-07,Online,Hyderabad,230.4,April
3598,Men,Soccer,Tiempo Legend,XL,1,6045.785,0.5,3022.89,2025-01-16,Online,Delhi,-798.42,January
3599,Kids,Training,Flex Trainer,L,2,6424.54,0.47,6810.01,2025-01-16,Online,Pune,-1041.33,January
3600,Women,Soccer,Phantom GT,M,4,6393.58,0.65,8951.01,2025-01-16,Online,Hyderabad,1129.12,January
3601,Women,Running,Free RN,XL,2,4318.12,0.5,4318.12,2024-12-21,Retail,Pune,2730.68,December
3602,Men,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2024-07-28,Online,Pune,3731.9,July
3604,Kids,Training,Flex Trainer,M,2,6424.54,0.47,6810.01,2024-12-21,Retail,Mumbai,-1150.99,December
3605,Men,Soccer,Phantom GT,M,2,8503.27,0.5,8837.76,2025-01-09,Online,Hyderabad,1627.87,January
3606,Women,Basketball,LeBron 20,XL,3,3515.86,0.48,5484.74,2025-02-14,Retail,Pune,-511.49,February
3607,Kids,Training,SuperRep Go,L,2,3346.95,0.08,5557.74,2024-12-21,Retail,Kolkata,3934.51,December
3608,Men,Soccer,Premier III,XL,2,5598.98,0.5,5598.98,2025-06-14,Retail,Delhi,-610.18,June
3609,Men,Training,SuperRep Go,XL,2,5280.57,0.47,5597.4,2024-11-03,Online,Delhi,-696.69,November
3610,Kids,Lifestyle,Dunk Low,L,2,6202.99,0.64,4466.15,2025-03-14,Online,Kolkata,-336.38,March
3611,Women,Lifestyle,Waffle One,L,2,5798.69,0.49,5914.66,2025-04-10,Online,Delhi,3450.57,April
3612,Women,Running,Air Zoom,XL,1,4632.0,0.5,2316.0,2025-06-22,Online,Mumbai,2397.42,June
3613,Men,Lifestyle,Blazer Mid,XL,4,6383.24,0.49,13021.81,2024-08-16,Online,Hyderabad,2136.73,August
3614,Men,Training,ZoomX Invincible,L,2,6186.3,0.22,9650.63,2024-09-17,Online,Pune,2169.69,September
3615,Women,Lifestyle,Blazer Mid,L,3,6383.24,0.49,9766.36,2024-12-21,Retail,Delhi,-582.42,December
3616,Kids,Lifestyle,Blazer Mid,L,1,8503.27,0.49,4997.57,2025-07-01,Retail,Kolkata,3969.15,July
3617,Men,Soccer,Premier III,M,2,4694.37,0.5,4694.37,2024-11-20,Online,Mumbai,2406.47,November
3618,Men,Soccer,Mercurial Superfly,M,3,3346.95,0.5,3314.18,2025-06-15,Retail,Kolkata,932.04,June
3619,Kids,Lifestyle,Air Force 1,L,0,8503.27,0.49,0.0,2025-02-07,Online,Kolkata,824.23,February
3620,Men,Running,React Infinity,L,0,8503.27,0.5,0.0,2024-11-02,Retail,Bengaluru,1538.46,November
3621,Women,Basketball,LeBron 20,L,2,8503.27,0.48,10086.97,2025-04-20,Retail,Mumbai,3858.11,April
3622,Women,Soccer,Premier III,M,3,3346.95,0.5,3281.86,2024-09-22,Online,Hyderabad,1951.56,September
3623,Men,Lifestyle,Waffle One,XL,2,5582.98,0.75,2791.49,2025-06-24,Retail,Mumbai,1980.48,June
3624,Women,Soccer,Premier III,S,2,8503.27,0.5,8534.07,2024-11-17,Retail,Mumbai,-1124.03,November
3625,Kids,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2025-03-02,Retail,Kolkata,849.98,March
3626,Men,Running,React Infinity,S,2,6546.46,0.5,6546.46,2024-09-24,Retail,Pune,1911.32,September
3627,Kids,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2024-12-21,Online,Mumbai,396.74,December
3628,Kids,Running,Free RN,L,2,8503.27,0.98,343.38,2025-01-16,Online,Hyderabad,-357.52,January
3629,Kids,Soccer,Mercurial Superfly,XL,2,6569.65,0.5,6569.65,2025-01-16,Online,Hyderabad,-1052.78,January
3630,Men,Training,Flex Trainer,XL,2,3346.95,0.47,2615.54,2025-01-16,Online,Pune,3101.6,January
3631,Men,Training,Metcon 7,XL,2,3346.95,0.47,3026.69,2024-12-21,Retail,Bengaluru,185.49,December
3632,Kids,Basketball,LeBron 20,XL,1,6518.715,0.56,2868.23,2024-12-10,Retail,Bengaluru,2836.11,December
3633,Kids,Training,Flex Trainer,M,2,3346.95,0.47,3201.18,2025-01-16,Online,Bengaluru,1647.81,January
3634,Men,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2025-07-08,Online,Kolkata,3717.46,July
3635,Men,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2025-03-22,Retail,Bengaluru,3656.45,March
3636,Women,Soccer,Tiempo Legend,M,2,7881.53,0.5,7881.53,2023-12-19,Retail,Delhi,2615.73,December
3637,Women,Running,Pegasus Turbo,S,2,6577.39,0.5,6577.39,2025-05-29,Retail,Delhi,1945.9,May
3638,Kids,Basketball,Air Jordan,M,2,3701.59,0.48,3849.65,2025-05-20,Online,Kolkata,1148.57,May
3639,Men,Soccer,Mercurial Superfly,XL,2,6569.65,0.43,7489.4,2025-01-05,Online,Pune,2929.76,January
3640,Men,Training,Metcon 7,M,0,5219.18,0.47,0.0,2025-04-28,Online,Delhi,309.65,April
3641,Kids,Training,SuperRep Go,XL,0,6037.65,0.47,0.0,2024-12-21,Retail,Delhi,-132.13,December
3642,Men,Training,Metcon 7,XL,2,5817.695,0.47,6166.76,2025-01-16,Online,Mumbai,3617.85,January
3643,Kids,Training,Metcon 7,L,2,8503.27,0.73,5001.72,2025-01-16,Online,Kolkata,2037.13,January
3644,Kids,Running,React Infinity,L,2,5702.53,0.5,5702.53,2023-10-31,Online,Delhi,1437.04,October
3645,Men,Soccer,Tiempo Legend,M,2,6830.85,0.81,2595.72,2025-01-16,Online,Kolkata,632.37,January
3646,Men,Training,Flex Trainer,XL,3,6424.54,0.47,10215.02,2025-04-21,Online,Bengaluru,2873.66,April
3647,Women,Basketball,LeBron 20,M,0,3346.95,0.48,0.0,2024-10-06,Retail,Kolkata,3233.66,October
3648,Men,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2025-01-08,Online,Bengaluru,3584.04,January
3649,Kids,Lifestyle,Blazer Mid,XL,0,6486.51,0.49,0.0,2024-10-19,Online,Kolkata,2408.58,October
3650,Women,Soccer,Premier III,M,2,5598.98,0.5,5598.98,2024-01-07,Retail,Delhi,-520.93,January
3651,Men,Training,SuperRep Go,M,2,8503.27,0.47,9425.13,2024-12-17,Retail,Delhi,-636.77,December
3652,Kids,Basketball,Air Jordan,XL,0,3346.95,0.48,0.0,2023-11-21,Online,Hyderabad,3349.8,November
3653,Men,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2024-12-03,Retail,Hyderabad,1642.93,December
3654,Women,Training,Metcon 7,L,3,5817.695,0.47,9250.14,2024-09-10,Retail,Pune,2395.74,September
3655,Women,Lifestyle,Air Force 1,S,2,6235.995,0.49,6360.71,2025-05-08,Retail,Pune,3499.88,May
3656,Men,Lifestyle,Waffle One,L,4,5582.98,0.49,11389.28,2025-06-11,Retail,Pune,3421.81,June
3657,Men,Soccer,Mercurial Superfly,M,2,6569.65,0.67,4335.97,2024-08-05,Online,Kolkata,3451.02,August
3658,Women,Training,Flex Trainer,L,2,3516.53,0.47,3727.52,2024-12-21,Retail,Delhi,1485.12,December
3659,Kids,Running,Air Zoom,S,2,5550.99,0.5,5550.99,2025-01-16,Online,Kolkata,684.79,January
3661,Kids,Training,ZoomX Invincible,XL,0,8503.27,0.47,0.0,2024-12-05,Online,Delhi,2957.86,December
3662,Kids,Lifestyle,Waffle One,L,4,8503.27,0.64,13007.38,2025-01-16,Online,Bengaluru,131.76,January
3663,Women,Training,SuperRep Go,L,2,5604.03,0.47,5940.27,2025-04-09,Retail,Delhi,3359.81,April
3664,Women,Training,Flex Trainer,XL,2,6424.54,0.47,6810.01,2025-04-20,Retail,Mumbai,480.16,April
3665,Women,Lifestyle,Blazer Mid,L,2,3346.95,0.49,3017.26,2024-07-06,Retail,Hyderabad,2003.55,July
3666,Women,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2025-04-07,Retail,Delhi,3382.55,April
3667,Kids,Running,Air Zoom,M,4,8503.27,0.01,14613.12875,2025-01-16,Online,Pune,-1121.02,January
3668,Kids,Soccer,Premier III,XL,1,5598.98,0.5,2799.49,2024-10-27,Retail,Mumbai,795.86,October
3669,Women,Lifestyle,Blazer Mid,L,2,3346.95,0.49,2333.07,2023-08-27,Online,Kolkata,3859.9,August
3670,Men,Lifestyle,Waffle One,L,1,5582.98,0.49,2847.32,2025-01-16,Online,Pune,-929.07,January
3671,Women,Running,Pegasus Turbo,M,2,5653.14,0.01,11193.22,2024-12-21,Retail,Bengaluru,552.1,December
3672,Women,Soccer,Tiempo Legend,S,3,7127.18,0.32,14539.45,2024-08-16,Online,Delhi,2651.63,August
3673,Kids,Lifestyle,Dunk Low,S,2,6202.99,0.49,6327.05,2024-12-21,Retail,Mumbai,2199.46,December
3674,Men,Lifestyle,Waffle One,XL,2,5582.98,0.49,5694.64,2025-04-18,Online,Pune,1819.44,April
3675,Men,Running,Pegasus Turbo,M,2,5653.14,0.5,5653.14,2024-11-13,Online,Delhi,3969.03,November
3676,Men,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2025-01-16,Online,Delhi,1923.5,January
3677,Women,Soccer,Mercurial Superfly,L,2,6569.65,0.5,6569.65,2025-01-16,Online,Pune,717.69,January
3678,Women,Lifestyle,Waffle One,L,3,5582.98,0.49,8541.96,2024-08-14,Online,Kolkata,1488.91,August
3679,Women,Basketball,Kyrie Flytrap,M,0,5066.14,0.9,0.0,2024-12-21,Retail,Bengaluru,3341.51,December
3680,Men,Training,Flex Trainer,XL,3,8503.27,0.92,2120.5,2025-01-27,Retail,Delhi,-746.28,January
3681,Men,Soccer,Phantom GT,L,2,6393.58,0.95,639.36,2025-04-09,Online,Hyderabad,1838.69,April
3682,Women,Basketball,Zoom Freak,XL,2,6158.05,0.48,6404.37,2024-10-09,Retail,Mumbai,160.21,October
3683,Women,Soccer,Premier III,L,2,5598.98,0.5,5598.98,2024-05-15,Retail,Kolkata,-4.26,May
3684,Kids,Soccer,Tiempo Legend,L,2,3440.57,0.5,3440.57,2024-09-01,Online,Hyderabad,3299.44,September
3685,Women,Basketball,Air Jordan,XL,2,3346.95,0.48,2739.07,2025-02-13,Retail,Hyderabad,1668.0,February
3686,Women,Training,SuperRep Go,M,2,5280.57,0.47,5597.4,2024-10-26,Retail,Hyderabad,-2.86,October
3687,Women,Training,ZoomX Invincible,XL,2,6216.27,0.47,6589.25,2024-10-23,Retail,Mumbai,2418.27,October
3688,Kids,Running,React Infinity,L,1,5048.98,0.5,2524.49,2025-04-17,Retail,Kolkata,1214.86,April
3689,Women,Soccer,Phantom GT,XL,2,6393.58,0.5,6393.58,2024-09-01,Retail,Pune,1854.17,September
3691,Men,Soccer,Premier III,L,4,5598.98,0.51,10974.0,2025-03-28,Online,Bengaluru,2305.88,March
3692,Women,Basketball,Zoom Freak,M,0,6304.01,0.48,0.0,2024-12-21,Retail,Bengaluru,1194.35,December
3693,Men,Basketball,Air Jordan,XL,2,4239.94,0.48,4409.54,2024-12-21,Retail,Hyderabad,-35.71,December
3694,Kids,Soccer,Tiempo Legend,L,0,4954.41,0.5,0.0,2025-01-16,Online,Hyderabad,1522.3,January
3695,Kids,Training,SuperRep Go,L,2,4788.11,0.19,7756.74,2025-04-07,Retail,Mumbai,-259.55,April
3696,Kids,Training,ZoomX Invincible,M,2,6425.04,0.47,6810.54,2024-11-09,Retail,Kolkata,1966.58,November
3697,Women,Running,Free RN,L,2,6290.99,0.5,6290.99,2025-01-16,Online,Pune,80.68,January
3698,Women,Basketball,Zoom Freak,L,0,7268.55,0.34,0.0,2025-02-18,Retail,Delhi,219.99,February
3699,Women,Running,Air Zoom,S,2,8400.1,0.47,8904.11,2024-10-06,Retail,Delhi,249.58,October
3700,Men,Soccer,Premier III,XL,2,3951.29,0.5,3951.29,2025-01-16,Online,Delhi,-70.93,January
3701,Men,Training,Metcon 7,L,2,8503.27,0.58,7946.35,2025-01-16,Online,Bengaluru,-463.88,January
3702,Men,Running,React Infinity,M,2,6546.46,0.99,130.93,2025-05-20,Online,Pune,3398.32,May
3703,Men,Running,Air Zoom,M,2,5550.99,0.5,5550.99,2024-10-01,Online,Mumbai,326.86,October
3704,Kids,Running,Pegasus Turbo,M,2,5653.14,0.31,7801.33,2024-12-21,Retail,Delhi,3556.62,December
3705,Kids,Training,Metcon 7,S,2,5644.1,0.09,10272.26,2024-09-11,Online,Hyderabad,3860.78,September
3706,Men,Running,Pegasus Turbo,M,1,8503.27,0.5,4718.86,2025-03-09,Retail,Hyderabad,3271.38,March
3707,Kids,Lifestyle,Waffle One,L,4,8503.27,0.49,14613.12875,2025-02-01,Online,Mumbai,732.26,February
3708,Kids,Basketball,Kyrie Flytrap,XL,2,4546.64,0.77,2091.45,2025-02-15,Retail,Bengaluru,3305.02,February
3709,Men,Soccer,Premier III,M,2,4857.69,0.5,4857.69,2024-12-21,Retail,Delhi,-926.92,December
3710,Kids,Lifestyle,Blazer Mid,L,4,8503.27,0.49,14613.12875,2025-01-16,Online,Mumbai,1695.86,January
3711,Kids,Basketball,Zoom Freak,M,2,6304.01,0.53,5925.77,2023-12-28,Online,Delhi,1077.08,December
3712,Kids,Basketball,Air Jordan,L,2,3455.53,0.48,3593.75,2024-08-03,Online,Delhi,3810.67,August
3713,Men,Basketball,Zoom Freak,XL,2,6304.01,0.68,4034.57,2024-10-30,Retail,Pune,3271.73,October
3714,Kids,Soccer,Tiempo Legend,L,2,3568.35,0.5,3568.35,2025-02-21,Retail,Mumbai,2363.52,February
3715,Men,Lifestyle,Air Force 1,L,4,6235.995,0.49,12721.43,2025-06-23,Online,Bengaluru,2774.43,June
3716,Women,Soccer,Phantom GT,M,2,7916.1,0.9,1583.22,2023-08-23,Online,Pune,2442.47,August
3717,Kids,Training,ZoomX Invincible,M,0,7781.11,0.47,0.0,2024-12-21,Retail,Kolkata,-313.83,December
3718,Kids,Training,ZoomX Invincible,M,2,6944.2,0.47,7360.85,2025-01-16,Online,Kolkata,701.83,January
3719,Men,Running,Free RN,L,2,5943.38,0.23,9152.81,2025-06-21,Online,Bengaluru,3260.51,June
3720,Men,Lifestyle,Blazer Mid,XL,2,7365.14,0.49,7512.44,2025-01-24,Retail,Delhi,3369.92,January
3721,Kids,Soccer,Tiempo Legend,L,2,7155.1,0.5,7155.1,2025-07-02,Retail,Kolkata,2274.14,July
3722,Kids,Training,ZoomX Invincible,S,1,8503.27,0.22,7281.3,2023-11-21,Retail,Mumbai,1787.45,November
3723,Men,Soccer,Mercurial Superfly,S,2,7430.5,0.5,7430.5,2024-12-29,Online,Delhi,2473.13,December
3724,Kids,Basketball,LeBron 20,XL,2,6518.715,0.48,6779.46,2025-01-22,Online,Bengaluru,-866.33,January
3725,Men,Soccer,Phantom GT,S,2,6318.92,0.5,6318.92,2025-05-18,Online,Bengaluru,3353.55,May
3726,Kids,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2025-01-30,Retail,Pune,-239.87,January
3727,Women,Basketball,Zoom Freak,L,2,6304.01,0.6,5043.21,2024-12-17,Retail,Delhi,1555.74,December
3728,Men,Training,Metcon 7,S,2,5817.695,0.47,6166.76,2025-01-16,Online,Bengaluru,1376.74,January
3729,Men,Running,Free RN,M,2,6290.99,0.5,6290.99,2025-02-06,Retail,Hyderabad,2966.82,February
3730,Kids,Training,ZoomX Invincible,M,1,7865.95,0.47,4168.95,2025-01-16,Online,Bengaluru,3302.11,January
3731,Kids,Soccer,Phantom GT,L,2,7038.04,0.5,7038.04,2025-02-13,Online,Delhi,301.9,February
3734,Men,Basketball,Air Jordan,L,2,6165.08,0.43,7028.19,2025-01-16,Online,Kolkata,1537.11,January
3735,Kids,Basketball,LeBron 20,M,2,3346.95,0.48,2338.07,2024-09-19,Online,Bengaluru,3686.2,September
3736,Men,Training,ZoomX Invincible,M,1,6944.2,0.38,4305.4,2024-12-21,Retail,Pune,-1171.61,December
3737,Kids,Basketball,Air Jordan,XL,0,6165.08,0.48,0.0,2024-12-21,Retail,Pune,690.1,December
3738,Men,Soccer,Premier III,L,1,6968.08,0.02,6828.72,2025-03-30,Online,Delhi,-673.94,March
3739,Women,Training,SuperRep Go,L,2,5050.05,0.47,5353.05,2025-01-13,Online,Kolkata,3928.19,January
3740,Men,Basketball,Zoom Freak,M,0,6304.01,0.48,0.0,2023-09-21,Retail,Pune,2909.82,September
3741,Kids,Lifestyle,Air Force 1,L,2,8503.27,0.2,14283.55,2025-07-13,Retail,Kolkata,821.32,July
3742,Women,Soccer,Tiempo Legend,M,2,6045.785,0.78,2660.15,2024-06-20,Retail,Mumbai,2266.51,June
3743,Men,Training,Flex Trainer,M,2,6424.54,0.2,10279.26,2024-08-23,Retail,Kolkata,1370.17,August
3744,Kids,Training,SuperRep Go,L,3,3346.95,0.47,3769.06,2025-01-16,Online,Bengaluru,2830.51,January
3745,Men,Lifestyle,Waffle One,L,2,5582.98,0.49,5694.64,2025-03-09,Online,Kolkata,552.84,March
3746,Kids,Lifestyle,Waffle One,M,2,7490.78,0.49,7640.6,2024-12-06,Retail,Mumbai,2815.43,December
3747,Men,Lifestyle,Air Force 1,L,4,5776.58,0.49,11784.22,2025-06-08,Retail,Hyderabad,616.71,June
3748,Kids,Training,SuperRep Go,XL,2,6272.89,0.47,6649.26,2025-01-16,Online,Bengaluru,3386.86,January
3749,Men,Basketball,Air Jordan,L,2,6985.01,0.48,7264.41,2025-05-21,Online,Kolkata,479.32,May
3750,Kids,Training,Metcon 7,S,2,5817.695,0.47,6166.76,2024-12-21,Retail,Bengaluru,1566.16,December
3751,Kids,Lifestyle,Air Force 1,XL,2,6235.995,0.4,7483.19,2024-12-21,Retail,Delhi,-399.23,December
3752,Kids,Soccer,Mercurial Superfly,L,2,8503.27,0.04,14613.12875,2024-10-07,Retail,Kolkata,2618.72,October
3753,Kids,Training,ZoomX Invincible,M,2,8503.27,0.47,9873.96,2025-03-30,Online,Hyderabad,-757.47,March
3754,Kids,Running,Free RN,L,3,4288.27,0.5,6432.41,2024-09-29,Online,Bengaluru,828.22,September
3755,Women,Soccer,Phantom GT,M,4,3346.95,0.25,7026.48,2025-04-20,Retail,Mumbai,1007.0,April
3756,Men,Basketball,Kyrie Flytrap,XL,2,5066.14,0.48,5268.79,2024-10-01,Retail,Hyderabad,-289.63,October
3757,Men,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2024-06-12,Retail,Hyderabad,-106.88,June
3758,Kids,Running,Pegasus Turbo,M,3,4306.67,0.5,6460.0,2025-05-10,Retail,Delhi,-233.45,May
3759,Women,Basketball,LeBron 20,XL,0,8503.27,0.81,0.0,2025-02-03,Online,Hyderabad,1611.59,February
3760,Men,Basketball,Air Jordan,S,2,8313.84,0.48,8646.39,2025-05-29,Online,Kolkata,1735.58,May
3761,Women,Basketball,Zoom Freak,L,4,3346.95,0.14,10224.99,2024-11-18,Online,Hyderabad,2569.74,November
3762,Men,Lifestyle,Air Force 1,M,1,3346.95,0.49,1389.8,2025-07-06,Retail,Mumbai,-997.11,July
3763,Kids,Basketball,LeBron 20,L,0,6518.715,0.48,0.0,2025-03-04,Retail,Hyderabad,3671.32,March
3764,Men,Lifestyle,Blazer Mid,L,2,3953.6,0.49,4032.67,2024-02-22,Online,Kolkata,528.86,February
3765,Kids,Running,Pegasus Turbo,M,3,5653.14,0.44,9497.28,2024-09-02,Online,Hyderabad,3376.32,September
3766,Women,Training,Metcon 7,M,2,5817.695,0.47,6166.76,2025-01-16,Online,Pune,1979.8,January
3767,Kids,Training,Flex Trainer,M,1,6424.54,0.2,5139.63,2025-05-08,Retail,Mumbai,-102.84,May
3768,Men,Soccer,Tiempo Legend,XL,2,6045.785,0.5,6045.78,2024-10-03,Retail,Hyderabad,647.72,October
3769,Women,Running,Free RN,L,2,6290.99,0.62,4781.15,2025-03-17,Retail,Bengaluru,799.21,March
3770,Women,Running,Free RN,M,4,6290.99,0.36,14613.12875,2024-02-03,Retail,Mumbai,3784.67,February
3771,Kids,Basketball,Kyrie Flytrap,XL,2,3388.26,0.48,3523.79,2024-09-02,Retail,Delhi,2376.36,September
3772,Women,Soccer,Mercurial Superfly,XL,3,8140.47,0.5,12210.7,2024-11-23,Retail,Pune,3115.97,November
3773,Men,Lifestyle,Dunk Low,L,2,3633.25,0.49,3705.92,2025-01-16,Online,Hyderabad,-816.85,January
3774,Women,Soccer,Mercurial Superfly,L,2,3346.95,0.5,3126.57,2024-12-16,Retail,Hyderabad,66.02,December
3775,Women,Running,Pegasus Turbo,L,0,5653.14,0.12,0.0,2024-07-02,Online,Delhi,2865.11,July
3776,Men,Soccer,Tiempo Legend,L,2,6045.785,0.5,6045.78,2024-11-12,Online,Kolkata,-1034.46,November
3777,Men,Training,SuperRep Go,XL,2,5280.57,0.47,5597.4,2025-06-05,Retail,Hyderabad,2781.77,June
3778,Kids,Lifestyle,Waffle One,L,2,7248.3,0.49,7393.27,2025-05-06,Online,Kolkata,-672.15,May
3779,Women,Soccer,Tiempo Legend,M,2,6045.785,0.5,6045.78,2024-12-17,Online,Kolkata,1073.22,December
3780,Women,Soccer,Tiempo Legend,XL,0,5054.63,0.21,0.0,2025-01-16,Online,Pune,3818.72,January
3781,Kids,Running,Pegasus Turbo,L,2,5653.14,0.36,7236.02,2024-02-21,Retail,Mumbai,642.3,February
3782,Kids,Training,ZoomX Invincible,M,0,6944.2,0.99,0.0,2025-02-22,Online,Mumbai,804.02,February
3783,Women,Running,React Infinity,M,2,8500.65,0.5,8500.65,2025-01-16,Online,Mumbai,3344.47,January
3784,Kids,Training,SuperRep Go,L,0,5280.57,0.47,0.0,2025-07-07,Retail,Pune,2743.21,July
3785,Kids,Lifestyle,Blazer Mid,XL,3,6464.0,0.45,10665.6,2024-12-21,Retail,Delhi,698.11,December
3786,Men,Lifestyle,Air Force 1,M,2,6235.995,0.76,2993.28,2025-06-11,Retail,Kolkata,155.59,June
3787,Kids,Soccer,Mercurial Superfly,M,2,5782.29,0.5,5782.29,2024-01-25,Retail,Bengaluru,2660.28,January
3788,Kids,Soccer,Tiempo Legend,L,2,6045.785,0.5,6045.78,2025-05-18,Retail,Kolkata,-302.19,May
3789,Women,Lifestyle,Air Force 1,XL,2,3346.95,0.49,2793.57,2024-08-11,Retail,Hyderabad,863.29,August
3790,Men,Basketball,Air Jordan,L,2,6165.08,0.48,6411.68,2025-07-13,Retail,Mumbai,-70.36,July
3791,Kids,Basketball,Kyrie Flytrap,L,2,5066.14,0.48,5268.79,2025-02-04,Online,Hyderabad,408.02,February
3792,Men,Running,Free RN,L,2,6290.99,0.5,6290.99,2024-07-23,Retail,Pune,3737.69,July
3793,Women,Running,Pegasus Turbo,L,2,3346.95,0.16,4619.93,2025-01-23,Online,Hyderabad,-892.26,January
3794,Men,Training,Flex Trainer,XL,3,8503.27,0.47,14613.12875,2025-04-18,Online,Pune,125.97,April
3795,Men,Soccer,Phantom GT,M,4,6393.58,0.5,12787.16,2024-09-20,Retail,Hyderabad,2418.53,September
3796,Women,Basketball,Zoom Freak,M,4,6165.64,0.16,14613.12875,2024-12-22,Online,Delhi,2081.43,December
3797,Women,Training,ZoomX Invincible,L,2,8503.27,0.13,14613.12875,2025-06-25,Online,Mumbai,433.58,June
3798,Women,Training,SuperRep Go,L,2,3503.14,0.47,3713.33,2025-05-24,Retail,Pune,957.97,May
3799,Men,Basketball,Air Jordan,XL,3,7881.86,0.48,12295.7,2024-12-21,Retail,Mumbai,830.72,December
3800,Men,Lifestyle,Dunk Low,M,2,6202.99,0.49,6327.05,2024-12-21,Retail,Bengaluru,117.94,December
3801,Women,Training,ZoomX Invincible,XL,2,6944.2,0.47,7360.85,2025-01-16,Online,Delhi,2638.1,January
3802,Women,Running,React Infinity,XL,2,3346.95,0.5,2391.13,2024-12-16,Retail,Delhi,-489.64,December
3803,Men,Basketball,Zoom Freak,M,3,6304.01,0.48,9834.26,2025-04-26,Online,Mumbai,-659.53,April
3804,Women,Basketball,Kyrie Flytrap,XL,2,5066.14,0.48,5268.79,2024-12-21,Retail,Hyderabad,2486.45,December
3805,Women,Lifestyle,Dunk Low,M,0,6202.99,0.75,0.0,2024-08-11,Retail,Bengaluru,2727.66,August
3806,Women,Running,Free RN,M,2,6290.99,0.28,9059.03,2024-01-03,Retail,Bengaluru,416.94,January
3807,Kids,Lifestyle,Dunk Low,L,3,6202.99,0.49,9490.57,2025-05-11,Retail,Hyderabad,-1172.36,May
3808,Kids,Running,Free RN,M,0,6290.99,0.93,0.0,2025-01-16,Online,Kolkata,1363.94,January
3809,Women,Running,Air Zoom,L,2,5550.99,0.5,5550.99,2024-02-13,Retail,Kolkata,3564.78,February
3810,Kids,Soccer,Phantom GT,M,2,7556.37,0.5,7556.37,2025-01-16,Online,Pune,2530.62,January
3811,Women,Running,React Infinity,XL,0,5706.6,0.5,0.0,2024-09-28,Online,Bengaluru,1397.86,September
3812,Kids,Training,ZoomX Invincible,L,0,8503.27,0.47,0.0,2024-11-01,Online,Kolkata,818.49,November
3813,Men,Lifestyle,Waffle One,M,3,5582.98,0.49,8541.96,2025-05-09,Online,Mumbai,-921.98,May
3814,Kids,Lifestyle,Dunk Low,M,2,8503.27,0.49,9861.84,2024-12-25,Retail,Kolkata,3718.8,December
3815,Women,Training,Flex Trainer,M,3,6424.54,0.47,10215.02,2025-04-16,Online,Kolkata,1224.44,April
3816,Men,Soccer,Premier III,M,2,7264.55,0.5,7264.55,2025-01-16,Online,Bengaluru,-406.85,January
